ID 	Annotation	Text
1245612955598639104	0	Mulla ei ole mitään hätää, olen karanteenissa Isakssonin kanssa. Huh helpotus, ettei @MarkusAhonen ole päätynyt poliisihahmossaan juoppoon renttuun!
1245402906897125376	0	Nykyään näiden ”perhearvojen” puolustajien huolena ovat abortit, seksuaali- ja sukupuolivähemmistöjä kahlitsevien tabujen höllentyminen, näiden oikeuksien parantuminen, näkyvyyden lisääntyminen sekä feminismi kokonaisuudessaan. 4/5
1245572551671070720	0	Ei jaksa tehdä, mitä kukaan sillä voittaa. Hauskempaa möllöttää kotona, pitkän epidemian jälkeen vasemmistollakin on enemmän valitettavaa.
1245431061997223939	0	Rakkausnukke suojaa itseäsi #koronavirus taudeilta (#COVID19) ja mieli sairauksilta. #anticoronavirus #mielenterveys #yksinäisyys #koronasuomi #nukke #pysykotona #koronafi #eristäminen #hoito https://t.co/vFsry5ruz3
1245374454710046720	0	Seuraavat viikot kysyvät kaikilta kanttia. Osallistumme parhaillaan valtavan mittakaavan sosiaaliseen kokeeseen, jollaista ei ole Suomessa sodan jälkeen nähty, kirjoittaa @Veikkaus_fi:n lehti X #koronafi #koronavirus #pysykotona https://t.co/Uzaw3gVS58
1245381315517652992	0	@MikaHonkalammi @JaniMakelaFi Esimerkiksi tiedoittamalla että miesten on hakeuduttava hoitoon aikaisemmin. Tai siis ottaa oireet todesta alusta alkaen.
1245377312545280000	0	Niille, jotka vielä luulevat koronan olevan vain vähän normaalia "ärhäkämpi" flunssa. Italian tilastokeskus tänään: Pohjois-Italiassa 1. - 21. maaliskuuta kuolleiden määrä tuplaantunut vuosiin 2015-2019 verrattuna Bergamossa luku on +400%. #COVID
1245585925398073347	0	@HeliPauliina Minä olen karanteenissa Kymmenen onnen Annan kanssa ja taatusti selviän tästä.
1245440866036207621	0	Korona mullisti kaupan arjen Eurajoella: työpäivät ympäripyöreitä, koska asiakkaat löysivät verkkokaupan – Paikallisetkin tarjoavat jo apua https://t.co/yS9CyMlkNq https://t.co/MxNYj9RqDk
1245302522295791617	0	”Voidaan jo aika varmasti sanoa, että rajoitukset ovat selvästi hidastaneet kehitystä ja tämä on tietysti hyvä uutinen” Terveyden ja hyvinvoinnin laitoksen (THL) turvallisuusjohtaja Mika Salminen Uusi Suomi 1.4.2020 #koronafi
1245570459464134662	0	suomi väittää 42%sairastuu koronaan,lääkärit sanovat 3500joutuu hoitoon:Teidän kriteerit Kuume ja päänsärky.eikä ennustaminen ,suomeen antavat vain koti karanteeja, Ibusal laskee kuumetta,myyräkuume tekee kipeän https://t.co/1EBgK6b4HF
1245586941329858562	0	Huomenta maailma. Olen todella väsynyt tänä aamuna. Mieleni tekisi nukkua maailman tappiin asti. Merkki omasta kuolevaisuudesta on aina myös merkki kohti parempaa huomista. Nousen, otan kahvia ja aloitan taas. Kaikella on tarkoituksensa. #huomenta
1245390987901444097	0	Pääministeri @MarinSanna oli valmis harkitsemaan tukipuhelinta lasten koronahätään #politiikka #korona #koronavirus https://t.co/Av7pmJTj8M
1245597327768707072	0	Tässä taas hyvä esimerkki, miksi #sosiaaliturva on niin tärkeä: "...moni sairastunut on palkatta jäämisen pelossa mennyt töihin ja jatkanut viruksen levittämistä". #koronavirus #koronakriisi #trump #usa #perustulo https://t.co/7x0aMbpSjn
1245570624354947072	0	Eilen oli 28 uutta #Korona-tartuntaa. Laumaimmuniteetin saavuttamiseksi pitäisi 50% olla sairastanut tautia. Tällä vauhdilla pääsemme pandemiasta vuonna 2528.
1245494587705249793	0	että olen uupumassa ehkä sekoamassakin mistä sen tietää se ajatus pelotti mua niinpä pysähdyin hetkeksi suljin puhelimen ja nukuin yöt ja päivätkin sen jälkeen en ole puhunut unissani en vaikka olisin miten väsynyt olen saanut purettua mieleni päivällä tai unissa
1245613118845140996	0	Jane Eyre. Hän selvisi tyttökoulun keuhkotautiepidemiasta joten selvitään ehkä tästäkin.
1245563147781648385	0	Kova treeni tai tavallinen flunssa voi altistaa koronavirukselle | Iltalehti https://t.co/2tCTYcUT5z
1245335374106439680	0	Päivän tulos 💪 Olemme toimittaneet Pakistaniin 14 tonnia suojatarvikkeita, kuten: 🔷 114 300 kirurgista kasvosuojainta 🔷 12 700 suojapukua ja 🔷 450 000 paria suojakäsineitä. Pysäytetään korona: https://t.co/aY2myzJUnN #UNICEF #ApuMeneePerille #korona #koronafi https://t.co/9I0OSNnzzR
1245373871055876098	0	#koronavirus Tästähän tuo "Montako prosenttia viiruksen kantajista on oireettomia?" selviää https://t.co/BGO9HvwtCj
1245481882516684803	0	@Tommi_Kinnunen Saksassa ja Ranskassa syödään iltaisin yhdessä kotona usean sukupolven joukolla. Vaihtoehtoisesti mennään työkavereiden kanssa työpäivän jälkeen ulos syömään. Suurella porukalla, suureen ruokapaikkaan. Ulkona syöminen on halpaa ja seura on aina mukavaa.
1245393242830639105	0	Jo toista iltaa putkeen paleltaa ja uupunut olo, vaikka oon syönyt hyvin ja kököttänyt vaan sisällä. Väistämättä korona hiipii mieleen😱 Ja sen mukana yli-dramaattisetkin ajatukset. Muuten ei ehkä niinkään ahdistaisi, mut ku asun riskiryhmään kuuluvan läheisen kaa.
1245300066698608640	1	@suviauvi + mulla oli ennestään nuha. 😳😳
1245406628398202880	0	Edellisen tweetin "meluhäiriö"-lappu porraskäytävässä ei ollut #aprillipila vaan aito @MattilaKarita viesti. Uutisen "eräs mies" on @petterij 😄 #Turku #koronafi https://t.co/Q6BeWasfJJ
1245580786926936064	0	@MikkoVaha @pekkasauri Konteksti, jossa sairaus ilmoitetaan välittömästi koronapotilaan jälkeen antaa ymmärtää, että sairas = koronaoireinen. Toisekseen maa on täynnä allergikkoja, jotka aivastelevat ja yskivät olematta edes flunssassa saati influenssassa tai koronassa.
1245287146346491905	0	@SwanOfTuonela Talousromahdus tappaa tulevaisuudessa moninkertaisesti enemmän kuin tämä pikkusen rajumpi nuha nyt. Valmiuslaki purettava heti ja paikat auki!
1245606243068039171	0	Monessa #autismikirjo'n perheessä eletään nyt jaksamisen äärirajoilla. Kuntien tulisi aktiivisesti etsiä keinoja, miten autismikirjon ihmisten ja heidän perheidensä hyvinvointi turvataan poikkeusaikana. #tunneautismi #korona https://t.co/27BIFVmOGW
1245275160242008064	0	Kuvassa 12 on mukana kaikki sairastuneet, myös ne joita ei ole löydetty (arvio: heitä on 10x se määrä kuin vahvistettuja tartuntoja). 13/x #koronavirusfi #covid19fi #covid19finland #COVID2019 #covid19italy #covid19italia #Covid19usa #covid19us
1245437029497950208	0	Jos #corona #karanteeni loppuisi nyt minulta menisi monta kuukautta käyttää hamstrattu #wcpaperi ja ruokavarasto.
1245306682332385281	0	@PipsaAro @Tehy_ry Onneksi olen hoitoalla, enkä ole tässä välissä tarvinnut liiton apua ja työkin pysyy alla. #tehy #liitto #hoitokoti
1245388048872898562	0	Tokihan tästä listasta unohtui vielä vappu - karanteenissa. 😑
1245356266903519234	0	Lapsiperheet tarvitsevat normaalia enemmän tukea. Tästä päivästä lukien samasta numerosta saa perheneuvola-, kotipalvelu- ja sosiaaliohjauspalveluja. Nro on 09 3101 54 5. https://t.co/S5DgRzO4no -sivuilla on myös Tarvitsen apua -nappi, josta tavoittaa sosiaalialan ammattilaiset.
1245347988727308288	0	”...on tärkeä muistaa armollisuus niin itselleen kuin muille. On ymmärrettävä, ettei opetusta ole mahdollista järjestää aivan samalla tavalla kuin normaalioloissa. On huolehdittava siitä, että oma työkuorma ei kasva liian suureksi”, @liandersson viesti sopii myös yliopistoväelle
1245322749184180225	0	Ulkona liikkuvien ihmisten sakottamisen sijaan pitäisi mennä suoraan ongelman ytimeen. Sakotetaan niitä jotka sairastuvat koronavirukseen, vaikka joku €1000 #koronafi
1245621005608833024	0	Koronatartunta mutta ei mitään oireita – 26-vuotias uinnin maailmanmestari painotti faneilleen viruksesta yhtä asiaa https://t.co/BPuyT0FnxM
1245411513604734982	0	Olisiko tässä mallia myös muillekin suomalaisyrityksille, muutetaan ketterästi tuotantoa vastaamaan pandemian synnyttämään kysyntään; maskit, suojavarusteet, hengityskoneet, yms.
1245475190538108929	0	@lacutara @marttatervonen Nää on tällaisia elämän paradokseja: ne ahdistaa tasan siihen asti että on tekemässä, ja sen jälkeen ahdistaa ettei tehny aikaisemmin ja ahdistui ihan turhaan, koska se oli niin puhdistavaa.
1245357051779387392	0	Plääni ravintolan selviytymiseen: 1. Laadun pysyttävä huippuna 2. Panostusta myyntiin. Puhelinta käteen ja viestiä tutuille asiakkaille. 3. Lue uutiset, aisti mitä ihmiset voisi tarvita 4. Vältä ruikuttamista vaikka kuinka tekisi mieli. 5. Kysy rehellisesti apua.
1245298369943273473	0	Menin äsken tarkistaan mun opintopolkuhakemusta ja nyt mua pelottaa sikana et mitä jos se jotenki muuttu ja ei mee nyt tai jotain koska toi on mun elämä hei apua
1245442454276448258	0	Näitä toivottomien, rahattomien sisälle ahdettujen kansalaisten anarkistiset teot lisääntyvät koko ajan... https://t.co/4e5Wldlt84 #anarkia #karanteeni #korona
1245437990710673410	0	Oijoi. Ekaa kertaa karanteenissa syödään kohta kanaa ja perunaa. 🤤 Ja ylipäätään lihaa, ja jotain muuta kuin pastaa. 😅 Tonnikalaa syöty pari purkkia, maissia pari, mut muuten lähinnä pastaa tomaattipyreellä ja juustolla. 😆 Välillä kermalla ja pähkinöillä ja siemenillä. 😅🍝
1245410699398066184	0	Tuleeko karanteenissa tissuteltua? Katso, mitä terveyshaittoja saatat kurkustasi kumota https://t.co/ub7fjOagHv
1245390808594907136	0	Korona mullisti kaupan arjen Eurajoella: työpäivät ympäripyöreitä, koska asiakkaat löysivät verkkokaupan – Paikallisetkin tarjoavat jo apua https://t.co/3SWQXrwIgQ
1245481786446094337	0	@petterij @roosawi @MattilaKarita Meidän talossa viulisti treenaa koronan vuoksi kotona. Kauniisti soiva soitin ja taitava soittaja. Parissa päivässä silti ilmaiskonsertista sietämättömän häiriön kategoriaan. Samalla kun ymmärtää kotitreenitarvetta, hyvä ymmärtää tarve myös muunlaisten töiden tekemisrauhalle.
1245369136127107078	0	@pekkasauri Veneen odottamiseen väsynyt pikku poika kysyy tuossa juuri äidiltään, miksi tässä ei ole siltaa, jota pitkin voitaisiin kävellä yli...
1245413680373784578	0	@markosuomi Alkaako karanteeni turhauttaa jo? 😅
1245300789024894976	0	Mahdollista Suomessakin. Riskiryhmillä tartunta-alttiutta vähentää es kotihoidossa käytössä oleva @Evondos-lääkeannostelurobotti, ei sairastu eikä tartuta. Sairaaloissa etäläsnäolorobotit voivat tarkkailla vointia, kuljettaa lääkkeitä jne. Paljon mahdollista jo nyt!
1245588819140726785	0	@Santta74 @TerhiPuhakka @aapupoika @puhakka_tanke @Sini_74 @polkutraktori @Millakisu Huomenta! Täällä on vähän väsynyt aamu tällä kertaa. Onneksi on sentään etäpäivä.
1245518065799962626	0	Monisatapäinen ahdistaa.
1245354625391300608	1	Ollut ihan mielenkiintoista sairastaa tämä päivä kotona ja seurata, kun vaimo tekee etätöitä. Näyttää menevän paljon aikaa puheluihin ja puhelinkokouksiin ja lisäksi puhuu paljon englantia. #etätyö #korona
1245587653275213831	0	#JHLry:n Teija Asara-Laaksonen muistuttaa kuntatyönantajia ja esimiehiä: "Kriisitilanteissa korostuvat erittäin paljon hyvä johtaminen ja ihmisten kohtaaminen sekä aito läsnäolo ja ymmärrys." #koronavirus #koronakriisi
1245377817396690945	?	Aole hiki i kekahi ke lawelawe i ka haku o elua; e inaina aku ʻo ia i kekahi a makemake paha i kekahi; e hoʻowahāwahā ʻo kekahi ia e hoʻowahāwahā i kekahi. ʻAʻole hiki iā ʻoe ke hoʻokauwā i ke Akua a me ke kālā.
1245312052475891712	?	American Valhalla #stayhome #withme https://t.co/UsxHfvPakm via @YouTube
1245341743039557633	0	"Ehkä koronavirus valaisee meille sen millaista on, kun yhtäkkiä, ilman omaa syytä tarvitsee yhteiskunnalta apua ja oikeutta – ja kuinka epäreilulta ja absurdilta tuntuu, jos sitä ei saa, mutta rahaa tuntuu riittävän joillekin toisille." Olisi jo aika. https://t.co/LcMKnwFtay
1245418994682789891	0	@mkkiiveri @pekkalahtinen10 @Habachu Tästä syystä näitä yllämainittuja rajoituksia kannatinkin jo silloin, kun virallinen viesti oli, ettei tarvitse, töihin vaan heti reissulta jos ei oireita.
1245609880976625664	0	Mitä kun vanhuksen mieliala ja toimintakyky laskee korona-aikana? 8 vinkkiämme seniorin hyvinvoinnin ylläpitoon. https://t.co/WSYjW0KRUP #yksinäisyys #karanteeni #hyvinvointi #vanhuus #muistisairas
1245325479843893248	0	@JarnoAlander @valkeisaho ”Lääketiede ei tiedä”. Läähetiede ei ole mikään erehtymätön ja yksilöitävä jumala. Minä olen parantunut ja se tekee väitteesi tyhjäksi. Ja tosiaan jokaisen tilanne on uniikki. En sano että kaikki voi parantua mutta tyhmää väittää ettei kukaan voisi. En ole myöskään ainoa.
1245584150284779521	0	Osalla ihmisistä, ehkä jopa 15 prosentilla vaikeasti sairastuneista, oma immuniteettijärjestelmä ryhtyy tappamaan myös terveitä soluja. Mekaniikka on sama kuin vaikkapa reumassa. Ja kun soluista 2/3 on vettä, täyttää tuo myrsky nopeasti keuhkot nesteellä.
1245380707515535360	0	Mä niin 💙 meidän tiimiä, joka kaiken kiireen keskellä ideoi ja toteuttaa tällaista, ja sitten vielä ajaa lapsen kanssa toimiston pihalle nallea katsomaan. Vaikka ajat on vaikeat, ei inhimillisyyttä ja lämpöä tarvitse unohtaa #nalle #yhdessä #sinuavarten @ilmarinen_tweet https://t.co/UPWOPMm8At
1245302128723349510	0	"Jos on vaikeuksia pitää asuntoa siistinä tai haluaa apua uuden asunnon hakemiseen - missä tahansa asumiseen liittyvässä huolessa autan eteenpäin", sanoo Turun kaupungin asumisneuvoja Mirka Järvinen 🏠 https://t.co/rtLXnRV1Ob
1245310176988667904	0	Pääkirjaston sekä Vuoksenniskan ja Rajapatsaan lähikirjastojen palautusluukut suljetaan asiakkaiden ja henkilökunnan suojaamiseksi koronavirustartunnalta. #voihyvinimatra #yhdessä #kirjastot #koronakriisi https://t.co/hxgZHgb8Zv
1245287290609549312	0	Naisten lentopallomaajoukkueen kapteeni, yksi alltime suosikeistani, @lapaaaaaa kertoi päättäneen uransa. Hattu päästä! Toinen vieras olisi sitten sovittu valmiiksi "Viisi erää #kotona X:n kanssa"-videojuttusarjaan, jos tänään nauhoitettava avausosa saa yhtään tuulta allensa https://t.co/IYWCtsPwPa
1245288559390666752	0	Have a very nice April day all! Oikein hyvää Huhtikuun päivää kaikki! #Corona #koronakriisi #pysykotona https://t.co/2QKR9mvuod
1245351294069542913	1	@AikkuHasu @pekkasauri 8 päivän kohdalla lääkärissä. Oireet oli silloin ripuli,makuaisti hävinnyt 8 päivää sahaavaa kuumetta 38-39,5 munuaiset oli sellasessa tilassa että ei tullut virtsaa ja poskiontelot vuoti verta eikä pystynyt hengittämään.diaknoosi oli keuhkokuume ei korona testiä antib. ja kotiin
1245326112785412096	0	@LeenaViikari Toimisi: tuo lisää uskottavuutta. Vähän niin kuin sanoisi, että on kuumetta 40. Kaikki olettavat, että oikeasti on vain jotain 38,1. Mutta jos sanoo, että on 40,2, niin kukaan ei mieti, että ei varmasti ole. Pahoitteluni esimerkistä niille, jotka nyt ovat kuumeessa 🤐
1245310301844709376	0	Elonkirjon tuho on se todellinen rutto, ja me kaikki rikkaiden maiden asukkaat olemme tautisia. Varoitettu on vaikka kuinka kauan, mutta onko tahtoa parantua?
1245346984971718657	0	”Ohjeet kotiväkivallan uhreille ovat samat kaikkialla maailmassa: eristyksestä huolimatta apua pitää hakea.” Apua löytyy mm. @Ensi_turvakodit https://t.co/mVc9vIi69z
1245612258895355904	0	@TValkeinen @Profilointi Äidillä alkoi Alzheimerin oireita jo 50 kymppisenä siihen kuului luulosairaus! Ikävä sairaus! Onneksi etenee aluksi hotaasti En toivo kenellekkään
1245297783944482816	0	@JaniMakelaFi @ReijoTossavaine Josku sanoi tänään että Miehikkälässä olis terkkari karanteenissa. Tosin kun en ole nähnyt EILISELLE päivättyä uutista, en oli ihan vakuuttunut. Mutta ihan mahdollinen skenaario monessa Suomen kunnassa, ainoa terkkari kontaminoituna ...
1245305483168305155	0	"Olen aina harrastanut urheilua. En ole koskaan polttanut tupakkaa eikä minulla ole ollut kuumetta kymmeneen vuoteen. Ja yhtäkkiä olin sairaalassa enkä pystynyt hengittämään, Russo kertoo Ylelle!" 38-vuotias Fausto Russo kertoo #koronavirus https://t.co/rWZmJwzHV5
1245362773724475392	0	@roosawi @MattilaKarita Vaikea kuvitella meluhäiriöksi 😳 Itse varmistaisin että olen tuohon aikaan kotona 🤗
1245453826339082247	0	@Buukiman @pekkasauri En minä mihinkään töihin voi lähteä. Pitää olla karanteenissa..
1245421032984502275	0	@drumpalisti Mun väsymys on sillä tasolla että hupsuttelututka on epäkunnossa. 😅 Aivan niin, nörttäily on parasta.
1245390974718808069	1	mulla on ihan kauhee päänsärky varmaan johtuu siitä etten juonu aamulla kahvia tai sitten stressistä
1245434424403034118	0	Olis hienoo et niihin #korona tilanteiden lisääntymisiin lisättäs ketkä selvinneet voittajina, tyyliin (nykyiset pun/musta, sairastuneet, sairaalassa, teholla, kuolleet) ja sit alle vihreellä palkilla, päässeet sairaalasta/ tehohoidosta, parantuneet. #toivoa #onnistumisia #media
1245458175320567812	0	Parasta karanteenissa on se, kun saa hyvällä omallatunnolla syödä leipää, jossa on päällä raakaa sipulia (ja muita höysteitä).
1245584153275326464	0	@HenriAlen Rajat pitää ja paperia on niin paljon, että naapurin piti heittää osa jo roskiin. Ilmeisesti iski karanteenissa ummetuksen päälle! https://t.co/f9TVFHekUB
1245619334308712449	0	Intiassa koronatietoisuutta lisätään mm. tähän tapaan. Aika hauska! #koronakriisi #intia #koronavirus
1245435096594866176	0	Perhe oli kaksi vuotta karanteenissa. Hyviä vinkkejä. https://t.co/nCab3OAxsZ
1245608028071530501	0	@TarjaViholainen @LaukkanenTuuli @nannumaria Valtaosa ihmisistä käyttäytyy varsin vastuullisesti ja on kotona suositeltua tiukemminkin.
1245426023623254016	0	@aivelo Varmaan tuohon alkupään tartuttavuuteen liittyy epävarmuutta. Ja onko se esim. riippuvainen altistukseen voimakkuudesta ts. virusmäärästä? Lyhin näkemäni itämisaika tartunnasta oireisiin taitaa olla 2pvä. Voimakkaimmillaan tarttuminen kaiketi on silloin, kun oireet alkaa.
1245322778821177344	0	Testejä ei tehdä testien vuoksi, niissä pitää pandemiassa olla strateginen tavoite. Eli: testaa, jäljitä, eristä. Eli oireettomat myös karanteeniin. Näin pitää tehdä, jos virus halutaan sammuttaa eikä vain tartunnan huippua loiventaa ja siirtää. Talous kaatuu loivennuksella.
1245580293890662400	0	@HeliPauliina Olen karanteenissa italialaisen Lucion kanssa Fausto Brizzin kirjassa 100 Onnen päivää. Saa nähdä selviänkö, jos ollaan Italiassa korona-aikaan😅. Lucio ei ainakaan selviä, sillä hän on jo valmiiksi kuolemansairas ja hyvästelemässä elämää. Positiivinen tyyppi.
1245462598553874433	0	@JussiPullinen Suomen strategia on pysäyttää maa, ja saada mahdollisille potilaille tuhat sänkyä ja happilaitetta henkilökuntineen valmiiksi odottamaan. Sitten odotetaan henkeä pidätellen kotona tai nahkurin orsilla, kunnes R0 luku on riittävän pieni. Sitten siivotaan kolme vuotta laman tuhoa.
1245326691863576576	0	@RachelDonadio @MarinSanna @voguemagazine Sama asia, josta puhun kollegoideni kanssa Sanna voitti suuren voiton ilman ihmisten apua. Vain Luojan apu ympäristösaasteiden vähentämiseen merkittävästi. Se on siunattu nainen. 🙏🏻🙏🏻🕌💒
1245438141533691904	0	Matalan kynnyksen testaus myös apteekkien henkilökunnalle olisi varmasti tarpeen mitä pikimmiten. @STM_Uutiset @akpekonen #koronafi
1245304007633129473	0	mahtavaa että löytyy tapoja joilla tarjota opetusta tälläsessä poikkeustilanteessa, mutta vihaan tätä sydämeni pohjasta. kaikki puhelut ahdistaa mua aina ihan älyttömästi ja panikoin aina vähintään kahta tuntia aikasemmin näistä hemmetin tapaamisista
1245366665510096896	0	Myös @ry_amal toteuttaa tukea verkkoyhteyksien ja puhelimen välityksellä.
1245329889001189378	0	Halleluja! Löysin vehnäjauhoja! Tosin kun ostin myös karanteenissa kökkivälle anopille, muutuin itse noloksi hamsteriksi ja myyjä rajoitti ostokseni viiteen pakettiin (yritin ostaa 6, 3 itselle ja 3 anopille). https://t.co/L1Btj3nCfm
1245466993408520196	0	#yönajatus Että olen kyllästynyt tuohon TV @hsfi mainoksen naisnäyttelijään. Nimeä en muista. Se on niin joka paikassa - että olen ihan väsynyt siihen ääneen ja olemukseen..
1245439107637161984	0	@HeliPauliina Olen karanteenissa Suomen karjalankielisten karjalaisten kanssa. Eihän tässä mikään, tyypeillä on hyvät läpät. Vähän huolettaa tosin, kun on aika iso porukka yhteen kämppään.
1245620829594865664	0	Näin pääsiäiseen laskeutumisen aikaan ajattelin paastota sillä tavalla, että karsin enimpiä menoja ja annan enemmän aikaa perheelle kotona. #henkinenkasvu
1245563467127554048	0	Hus seuloo parantuneita uusilla vasta-ainetesteillä – ne löytävät myös oireettomasti koronaviruksen sairastaneet #turunsanomat #LM #koronavirus #hus https://t.co/uT9ma6dvig
1245293215953170432	0	Tupakointi on suuri riski ihmiselle, joka on sairastunut koronaan. Jos haluaa lopettaa tupakoinnin, se kannattaa tehdä nyt kirjoittaa @LauriMalkavaara #koronavirus https://t.co/8rcURJmieg
1245285369328910336	1	kuumeessa olo on ihan kamalaa, peiton alla tuntuu että tukahtuu lämpöön, mutta kurkku on silti karhea ja kipeä ja jos siirtää vaik pelkän jalan peiton alta nii iho nousee kananlihalle ja kylmä hiki on taattu 😃 plussana tietenki se, että koko ajan on vähän ku horroksessa. https://t.co/iClJAWOEz0
1245333032720105472	0	Business Finland ei koskaan pyydä tai valtuuta ketään täyttämään yritysten puolesta hakemuksia. Hakemuspalveluamme on helppo käyttää. #rahoitus #yritykset #koronafi https://t.co/XPW8KoeUWo
1245362319711809537	0	@LindenAki Eikä siinä mitään, kuulostaa järkevältä (ns. kahden hallitun aallon taktiikka), mutta se on täysin eri suunnitelma kuin jäljitys, eristys ja karanteeni. On niin sekava soppa että presidenttikään ei tiedä missä mennään. Oikean suunnitelman oikeat laskelmat olisi kiva nähdä.
1245406288089096193	0	Suunnitelma etenee täyttä höyryä. Ensin romutetaan talous viivyttelemällä ja hidastelemalla, sitten aloitetaan yhteiskunnan viherkommunistinen jälleenrakennus.
1245277863336689666	0	Tulos: noin 3-5 prosenttia niistä, jotka olivat sairastuneet 12-15 päivää aikaisemmin (oli tartunta löydetty tai ei), kuoli. Mutta sitten: 15/x #koronavirusfi #covid19fi #covid19finland #COVID2019 #covid19italy #covid19italia #Covid19usa
1245582610253795336	1	@APulkkis @MerjaNiilola Jep, mulla tytär oli Babymetalin konsertissa Hesassa ja sai aika tarkkaan sopivia oireita, keuhkopainotteista ja https://t.co/mkPLyKKKma kehotti ottamaan heti yhteyttä terveydenhuoltoon. Jostain on kuulunut, että se oireeton levittäjäosa voisikin olla iso osa.
1245346862716067848	0	Inhoan jälkiviisautta. Toivon, että Ruotsin rajusti muuttunut linja ehtii vielä purra. Ei käy kateeksi. #korona Kylmäävät uhriluvut olivat liikaa – Ruotsi teki täyskäännöksen koronalinjassaan: ”Liikkukaa niin vähän kuin mahdollista” https://t.co/POIdgxN9dN
1245447199661662209	0	@lampiluoto @sakuvee74 Jos testataan koko ajan, ei tarvitse ollakaan kotona paitsi, jos kuuluu sairastuneisiin tai heidän tartuntaketjuihinsa.
1245482158116024320	0	@HeliPauliina @lukumato Nyt näyttäisi siltä että olen karanteenissa 74-vuotiaan Urho Kekkosen kanssa. Eikä siinä mitään: hauska mies. Ja palvelut ovelle pelaa, kun on kumminkin presidentti.
1245370704545153024	0	Voisiko olla, että oireet viittaavat siihen, että #ilmasto’lla on menossa #terminaalivaihe ? #termisetvuodenajat #terminaalivuodenaika
1245343536796467201	0	Hyvinvoinnin Walimo tarjoaa vastapainoa #etätyö:lle Facebook-livejumpilla ja Treenaa kotona! -verkkovalmennuksella. Parasta aikaa käynnissä olevassa valmennuksessa on mukana peräti 213 liikkujaa – seuraava valmennus alkaa 6.4. 💪🏼 #YhdessäOlemmeRauma https://t.co/j3E18ylshF
1245313932333645824	1	Mittasin äsken kuumeen ja kurkkukin on kipeä, henkeäkin ahdistaa. Olen todennäköisesti sairastunut koronavirukseen. https://t.co/BA9n9aS4FQ
1245348262720221184	0	@MarkusPPersson Aatetoverisi @MatiasTurkkila jakoi linkin hyvään ketjuun, missä kerrotaan mitä näytteentossa pitää huomioida. Näytteen puhtaus on ensiarvoisen tärkeä ja siksi se otetaan aina laboratorio-olosuhteissa, ei koskaan katuvarressa. https://t.co/zaJKhUvmBc
1245326725552263173	0	Vitsi: Olin tosi hyvä karanteeni-isä siihen asti, että Netflix poisti leffan jota 4-vuotiaani katsoi viidesti päivässä Täydelliset vanhemmat: EI OLET KAMALA VANHEMPI MINULLA ON YHDEKSÄN LASTA JA LEIKIN KAIKKIEN KANSSA VIISI TUNTIA TUNNISSA NETFLIX HOITI KARANTEENIVANHEMMUUDEN ETK
1245414032221392899	0	Taitaa ilmassa olla #pyöräkuumetta, ku kakkosfillariikii pitää tuunata ja lisäks kysellä uutta #täpäri'ä. Onks kellään kokemusta #orbea #occam #h10 pyörästä? Käyttö pääsääntöisesti trailii, mut myös #dh #enduro kuviois #maastopyöräily #mountainbiking #mtb #mtblife #mtbenduro #dh https://t.co/dLrJ4BtA2q
1245614723669745664	0	@HyryJanne @KoomikkoKivi @EetuJKinnunen Venäjähän tarjosi apua (rahtikoneella suojavarusteita, tai ainakin pahvilaatikkoja) jopa Yhdysvaltoihin ja tietenkin sopivan propagandan kera. Samaan aikaan kun Venäjällä tauti leviää hurjaa vauhtia...
1245350856423280646	1	Päivän kukkanen: Lääkärillä todettu korona, karanteenissa, tuo itse lapsensa päiväkotiin. Ja tämähän ei tietenkään tartu hoitajille jne.
1245310997637795840	0	Kertokaa minulle mistä vuokrata juoksumatto? Kyselijöille tiedoksi juoksun luonnossa olevan mahdotonta. Pystyisin juoksemaan esimerkiksi päiväunien aikaan. T. Kotiope, päiväkodin setä ja suurtalouskokki. #apua #juoksumatto #kuntosali #korona
1245583294177009665	0	@juhapsav @OlliOikarinen Aivan varmasti ahdistaa. Itseäni veronmaksajana ahdistaa bisneksen tekeminen verorahoilla/vahvalla valtion tuella. Tässä olisi kyllä paljon parannettavaa.
1245566016819810304	1	@mikkikauste Sä olit ilmeisen kauan sairaana. Testattiinko, oliko se "sitä"?
1245332023604137985	0	Korona-huijareita on liikkeellä sekä eri markkinapaikkojen kautta sovittuja tapaamisia, joissa joutuu rikoksen kohteeksi. Olkaa tarkkana mitä ostatte, harkitse ja vältä tapaamista tuntemattomien kanssa. #pysykotona @IUPoliisi
1245336787851059200	0	Terveystalon tavoitteena on tarjota asiakkailleen mahdollisuus selvittää, ovatko he sairastaneet COVID-19-taudin ja voivatko he palata töihin ja arkeen #koronavirus https://t.co/Qc6vtul7SQ
1245421465710858244	0	@pekkasauri Miten terve voi kokea olevansa sairas ?
1245426302179557380	0	@Satumaan 20.3 ” THL:n Salminen: voidaan tehdä 1500 testiä päivässä mutta koko kapasiteetti ei ole vielä käytössä. Emme tee niin montaa testiä kuin mahdollista vaan niin monta kuin tarvitsemme Testaus ei ole hoitokeino Ne, jotka voivat sairastaa kotona, eivät hyödy testaamisesta mitään
1245453691018186759	0	@senjalarsen Juurihan Putin lähetti maailman suurimmalla rahtikoneella apua USA:han Trumpin kanssa juteltuaan. #itäapu Tosin Putin itse joutui karanteeniin ja hänet altistanut Venäjän johtava koronalääkäri ehkä Siperiaan... #njietproblem #korona
